,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
1,2015-02-19,2284,N14W09,136,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-02-19,2286,S18W66,193,30,Cao,2,4,Beta,0.0,0.0,0.0,0.0
3,2015-02-19,2287,N14E21,106,30,Dro,4,6,Beta,1.0,0.0,0.0,0.0
4,2015-02-19,2288,S07W39,165,30,Cro,4,6,Beta,0.0,0.0,0.0,0.0
5,2015-02-19,2289,S07E69,58,10,Axx,0,1,Alpha,2.0,0.0,0.0,0.0
6,2015-02-19,2290,N19E70,57,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-02-20,2282,N10W76,188,90,Hsx,6,2,Alpha,0.0,1.0,0.0,0.0
1,2015-02-20,2286,S20W80,192,30,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-02-20,2287,N14E08,104,50,Dsi,6,10,Beta,0.0,0.0,0.0,0.0
3,2015-02-20,2288,S07W52,164,30,Dso,5,4,Beta,0.0,0.0,0.0,0.0
4,2015-02-20,2289,S07E55,57,10,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
5,2015-02-20,2290,N19E54,58,30,Dro,5,7,Beta,0.0,0.0,0.0,0.0
0,2015-02-21,2287,N14W04,104,30,Cri,8,5,Beta,1.0,0.0,0.0,0.0
1,2015-02-21,2288,S08W66,166,40,Cao,6,4,Beta,0.0,0.0,0.0,0.0
2,2015-02-21,2289,S07E43,57,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-02-21,2290,N19E43,57,20,Dri,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-02-22,2287,N14W18,105,30,Dro,7,5,Beta,0.0,0.0,0.0,0.0
1,2015-02-22,2288,S08W80,167,40,Cao,8,5,Beta,0.0,0.0,0.0,0.0
2,2015-02-22,2289,S07E29,58,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-02-22,2290,N19E31,56,30,Dro,7,3,Beta,0.0,0.0,0.0,0.0
0,2015-02-23,2287,N15W33,107,20,Cro,4,3,Beta,0.0,0.0,0.0,0.0
1,2015-02-23,2289,S07E17,57,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-02-23,2290,N20E18,56,30,Dro,7,3,Beta,0.0,0.0,0.0,0.0
3,2015-02-23,2291,N13W02,76,10,Axx,3,2,Alpha,0.0,0.0,0.0,0.0
0,2015-02-24,2287,N14W46,107,30,Cro,5,4,Beta,0.0,0.0,0.0,0.0
1,2015-02-24,2290,N20E05,56,40,Dao,6,8,Beta,0.0,0.0,0.0,0.0
2,2015-02-24,2292,S09E50,11,10,Bxo,2,2,Beta,3.0,0.0,0.0,0.0
0,2015-02-25,2287,N14W59,106,30,Cro,7,6,Beta,0.0,0.0,0.0,0.0
1,2015-02-25,2289,S09W10,57,10,Bxo,6,4,Beta,0.0,0.0,0.0,0.0
2,2015-02-25,2290,N20W08,55,70,Dai,7,11,Beta,0.0,0.0,0.0,0.0
3,2015-02-25,2292,S09E38,9,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2015-02-26,2287,N14W72,107,10,Axx,7,5,Alpha,0.0,0.0,0.0,0.0
1,2015-02-26,2289,S10W23,58,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-02-26,2290,N19W22,57,70,Dao,8,15,Beta,0.0,0.0,0.0,0.0
3,2015-02-26,2292,S08E25,10,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2015-02-27,2289,S10W37,58,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
1,2015-02-27,2290,N19W36,57,50,Cao,8,5,Beta,0.0,0.0,0.0,0.0
2,2015-02-27,2293,N06E42,339,10,Axx,2,2,Alpha,2.0,0.0,0.0,0.0
0,2015-02-28,2290,N19W50,58,30,Cro,8,3,Beta,0.0,1.0,0.0,0.0
1,2015-02-28,2293,N06E29,339,90,Dac,7,10,Beta-Delta,0.0,0.0,0.0,0.0
2,2015-02-28,2294,S14W14,22,80,Dai,9,15,Beta-Gamma,1.0,0.0,0.0,0.0
0,2015-03-01,2290,N22W63,58,40,Cao,8,3,Beta,0.0,4.0,0.0,0.0
1,2015-03-01,2292,S09W16,11,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-03-01,2293,N06E15,340,80,Dac,7,16,Beta-Gamma,1.0,0.0,0.0,0.0
3,2015-03-01,2294,S14W28,23,90,Dai,6,10,Beta-Gamma,0.0,3.0,0.0,0.0
0,2015-03-02,2290,N20W83,65,40,Hsx,4,2,Alpha,1.0,3.0,0.0,0.0
1,2015-03-02,2292,S09W31,13,30,Dai,5,5,Beta,0.0,0.0,0.0,0.0
2,2015-03-02,2293,N06E02,340,80,Dac,9,15,Beta-Gamma,0.0,0.0,0.0,0.0
3,2015-03-02,2294,S14W43,25,60,Bxo,6,4,Beta,0.0,0.0,0.0,0.0
0,2015-03-03,2290,N22W94,63,30,Hsx,6,1,Alpha,0.0,11.0,4.0,0.0
1,2015-03-03,2292,S08W44,12,70,Dai,6,8,Beta,0.0,0.0,0.0,0.0
2,2015-03-03,2293,N06W12,340,60,Dai,10,15,Beta,0.0,0.0,0.0,0.0
3,2015-03-03,2294,S14W56,24,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-03-04,2292,S08W59,14,90,Dac,8,11,Beta,0.0,2.0,0.0,0.0
1,2015-03-04,2293,N06W26,341,50,Dao,8,7,Beta,0.0,0.0,0.0,0.0
0,2015-03-05,2292,S08W70,12,180,Cai,8,13,Beta,0.0,2.0,0.0,0.0
1,2015-03-05,2293,N05W38,340,70,Cao,10,10,Beta,0.0,1.0,0.0,0.0
0,2015-03-06,2293,N05W53,342,65,Cao,10,9,Beta,0.0,1.0,0.0,0.0
1,2015-03-06,2295,S08W53,342,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2015-03-07,2293,N05W68,344,10,Axx,3,4,Alpha,0.0,0.0,0.0,0.0
1,2015-03-07,2296,S11E24,252,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
2,2015-03-07,2297,S17E81,195,30,Hrx,3,1,Alpha,0.0,6.0,2.0,0.0
0,2015-03-08,2297,S17E66,197,180,Dsi,9,10,Beta-Gamma,0.0,4.0,1.0,0.0
0,2015-03-09,2297,S17E52,198,260,Dhc,10,13,Beta-Gamma-Delta,0.0,2.0,0.0,0.0
0,2015-03-10,2297,S16E39,196,260,Dac,10,19,Beta-Delta,2.0,10.0,2.0,0.0
0,2015-03-11,2297,S16E26,197,280,Dkc,10,32,Beta-Gamma-Delta,4.0,13.0,2.0,0.0
0,2015-03-12,2297,S16E14,196,350,Dkc,8,19,Beta-Gamma-Delta,0.0,12.0,3.0,1.0
1,2015-03-12,2298,S11W38,248,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
0,2015-03-13,2297,S16W00,197,340,Dkc,9,20,Beta-Gamma-Delta,1.0,8.0,5.0,0.0
1,2015-03-13,2298,S11W52,249,10,Cro,4,3,Beta,0.0,0.0,0.0,0.0
2,2015-03-13,2299,S07E60,137,10,Cro,2,3,Beta,0.0,2.0,0.0,0.0
0,2015-03-14,2297,S17W13,196,420,Dkc,10,23,Beta-Gamma-Delta,0.0,6.0,2.0,0.0
1,2015-03-14,2298,S11W66,249,10,Axx,5,3,Alpha,0.0,0.0,0.0,0.0
2,2015-03-14,2299,S07E47,136,10,Bxo,5,4,Beta,0.0,0.0,0.0,0.0
3,2015-03-14,2300,N13W51,234,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
4,2015-03-14,2301,S16E13,170,20,Cro,3,4,Beta,0.0,0.0,0.0,0.0
0,2015-03-15,2297,S17W25,196,320,Ekc,13,21,Beta-Gamma-Delta,2.0,12.0,1.0,0.0
1,2015-03-15,2299,S05E32,139,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-03-15,2301,S16W00,171,20,Cro,3,4,Beta,0.0,0.0,0.0,0.0
0,2015-03-16,2297,S18W38,195,370,Ekc,13,21,Beta-Gamma-Delta,1.0,7.0,2.0,0.0
1,2015-03-16,2299,S05E19,138,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-03-16,2301,S17W13,170,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2015-03-17,2297,S17W52,196,380,Ekc,11,24,Beta-Gamma-Delta,6.0,6.0,1.0,0.0
1,2015-03-17,2299,S04E05,139,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-03-17,2301,S16W27,171,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2015-03-18,2297,S16W64,194,390,Fkc,16,17,Beta-Gamma-Delta,0.0,1.0,1.0,0.0
1,2015-03-18,2301,S16W41,172,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-03-18,2302,N10W54,184,10,Cri,1,1,Beta,0.0,0.0,0.0,0.0
3,2015-03-18,2303,N19E65,66,400,Hkx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-03-19,2297,S17W77,193,290,Ekc,12,6,Beta-Gamma-Delta,1.0,6.0,0.0,0.0
1,2015-03-19,2302,N10W79,195,80,Cai,7,9,Beta-Gamma,0.0,12.0,0.0,0.0
2,2015-03-19,2303,N19E51,67,100,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-03-20,2297,S17W88,193,250,Cko,12,6,Beta-Gamma,0.0,1.0,0.0,0.0
1,2015-03-20,2299,S04W38,143,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
2,2015-03-20,2302,N12W84,189,80,Cai,7,8,Beta-Gamma,1.0,1.0,0.0,0.0
3,2015-03-20,2303,N18E39,65,70,Hax,3,2,Alpha,0.0,0.0,0.0,0.0
4,2015-03-20,2304,N17W31,135,10,Cro,2,3,Beta,0.0,0.0,0.0,0.0
0,2015-03-21,2303,N19E25,66,110,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
1,2015-03-21,2304,N16W45,136,10,Bxo,4,5,Beta,0.0,0.0,0.0,0.0
0,2015-03-22,2303,N19E11,67,120,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-03-22,2305,S08E67,11,120,Dao,4,5,Beta,0.0,0.0,0.0,0.0
2,2015-03-22,2306,S17W52,130,20,Cro,3,4,Beta,0.0,0.0,0.0,0.0
0,2015-03-23,2303,N20W02,67,100,Cso,3,4,Beta,0.0,0.0,0.0,0.0
1,2015-03-23,2305,S08E58,7,220,Eac,11,10,Beta-Gamma,0.0,0.0,0.0,0.0
2,2015-03-23,2306,S18W66,131,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
3,2015-03-23,2307,S18E24,41,20,Cro,4,5,Beta,0.0,0.0,0.0,0.0
4,2015-03-23,2308,N17W46,111,20,Cao,4,4,Beta,0.0,0.0,0.0,0.0
5,2015-03-23,2309,N11W11,76,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-03-24,2303,N20W15,66,90,Cso,2,3,Beta,0.0,0.0,0.0,0.0
1,2015-03-24,2305,S08E44,8,310,Ekc,11,15,Beta-Gamma,1.0,0.0,0.0,0.0
2,2015-03-24,2307,S18E09,43,20,Cro,6,3,Beta,0.0,0.0,0.0,0.0
3,2015-03-24,2308,N17W59,111,40,Cao,7,5,Beta,0.0,0.0,0.0,0.0
4,2015-03-24,2309,N15W24,76,20,Cro,3,3,Beta,0.0,0.0,0.0,0.0
5,2015-03-24,2310,N05E54,358,20,Cao,1,5,Beta,0.0,0.0,0.0,0.0
6,2015-03-24,2311,N11W47,98,30,Hrx,2,3,Alpha,0.0,0.0,0.0,0.0
7,2015-03-24,2312,N08E68,343,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
0,2015-03-25,2303,N19W30,69,100,Cao,5,7,Beta,0.0,0.0,0.0,0.0
1,2015-03-25,2305,S08E32,7,340,Ekc,13,15,Beta-Gamma-Delta,0.0,0.0,0.0,0.0
2,2015-03-25,2307,S19W04,43,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
3,2015-03-25,2308,N16W75,114,50,Hax,4,1,Alpha,0.0,0.0,0.0,0.0
4,2015-03-25,2309,N14W36,75,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2015-03-25,2310,N06E41,358,20,Cao,3,4,Beta,0.0,0.0,0.0,0.0
6,2015-03-25,2311,N11W60,99,0,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
7,2015-03-25,2312,N08E54,345,30,Cao,3,3,Beta,1.0,0.0,0.0,0.0
8,2015-03-25,2313,N18E63,336,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-03-26,2303,N20W42,67,80,Cao,8,4,Beta,0.0,0.0,0.0,0.0
1,2015-03-26,2305,S08E19,7,400,Ekc,15,26,Beta-Gamma-Delta,0.0,8.0,0.0,0.0
2,2015-03-26,2307,S18W17,43,20,Cro,4,6,Beta,0.0,0.0,0.0,0.0
3,2015-03-26,2308,N15W88,114,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
4,2015-03-26,2310,N06E27,359,20,Cao,2,2,Beta,0.0,0.0,0.0,0.0
5,2015-03-26,2312,N08E38,348,30,Cao,2,5,Beta,0.0,0.0,0.0,0.0
6,2015-03-26,2313,N17E50,336,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-03-27,2303,N20W54,66,70,Hsx,2,2,Alpha,1.0,0.0,0.0,0.0
1,2015-03-27,2305,S08E05,7,390,Cki,14,16,Beta-Gamma,3.0,4.0,0.0,0.0
2,2015-03-27,2307,S18W29,41,30,Cro,4,5,Beta,0.0,0.0,0.0,0.0
3,2015-03-27,2310,N05E14,358,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
4,2015-03-27,2312,N08E26,346,20,Cro,3,4,Beta,3.0,0.0,0.0,0.0
5,2015-03-27,2313,N17E38,334,50,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
6,2015-03-27,2314,S23E66,306,20,Cro,3,3,Beta,0.0,0.0,0.0,0.0
0,2015-03-28,2303,N18W66,65,50,Cao,5,1,Beta,0.0,1.0,0.0,0.0
1,2015-03-28,2305,S09W10,9,410,Eki,13,17,Beta-Gamma,0.0,0.0,0.0,0.0
2,2015-03-28,2307,S19W39,38,10,Bxo,1,3,Beta,0.0,0.0,0.0,0.0
3,2015-03-28,2309,N14W79,78,60,Dao,6,2,Beta,0.0,4.0,0.0,0.0
4,2015-03-28,2310,N04E01,358,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
5,2015-03-28,2312,N08E12,347,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
6,2015-03-28,2313,N17E26,333,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
7,2015-03-28,2314,S21E54,305,20,Cro,2,2,Beta,0.0,0.0,0.0,0.0
0,2015-03-29,2303,N18W78,63,50,Dao,6,3,Beta,0.0,4.0,0.0,0.0
1,2015-03-29,2305,S08W19,4,410,Eki,14,22,Beta-Gamma,0.0,2.0,0.0,0.0
2,2015-03-29,2309,N15W87,72,80,Dao,5,4,Beta,0.0,0.0,0.0,0.0
3,2015-03-29,2313,N17E11,334,30,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-03-29,2315,S19W16,360,10,Cao,2,2,Beta,0.0,0.0,0.0,0.0
0,2015-03-30,2303,N18W92,65,50,Dao,6,4,Beta,0.0,6.0,0.0,0.0
1,2015-03-30,2305,S10W36,9,340,Dho,10,7,Beta,0.0,1.0,0.0,0.0
2,2015-03-30,2313,N17W01,334,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-03-30,2315,S20W29,2,30,Dro,5,8,Beta,0.0,1.0,0.0,0.0
4,2015-03-30,2316,S21E44,289,20,Bxo,6,3,Beta,0.0,0.0,0.0,0.0
0,2015-03-31,2305,S10W51,11,440,Dho,8,7,Beta,0.0,1.0,0.0,0.0
1,2015-03-31,2313,N17W15,335,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-03-31,2315,S20W41,1,30,Cro,7,5,Beta,0.0,0.0,0.0,0.0
3,2015-03-31,2316,S21E30,290,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-04-01,2305,S11W64,10,310,Cho,8,6,Beta,0.0,0.0,0.0,0.0
1,2015-04-01,2313,N18W26,332,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
2,2015-04-01,2315,S21W53,359,20,Cao,7,3,Beta,0.0,0.0,0.0,0.0
3,2015-04-01,2316,S21E16,290,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-04-02,2305,S10W80,13,470,Cho,6,2,Beta,0.0,0.0,0.0,0.0
1,2015-04-02,2312,N08W58,351,10,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
2,2015-04-02,2315,S21W66,359,10,Bxo,3,6,Beta,0.0,0.0,0.0,0.0
3,2015-04-02,2316,S21E06,287,0,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
4,2015-04-02,2317,N10W32,325,30,Dro,3,6,Beta,0.0,0.0,0.0,0.0
0,2015-04-03,2305,S09W91,11,220,Hsx,4,1,Alpha,0.0,0.0,0.0,0.0
1,2015-04-03,2317,N09W45,324,60,Dsi,5,10,Beta,0.0,0.0,0.0,0.0
0,2015-04-04,2317,N11W59,326,50,Dai,8,6,Beta,0.0,0.0,0.0,0.0
1,2015-04-04,2318,N09E69,198,20,Cro,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-04-05,2317,N11W73,327,40,Cao,8,7,Beta,0.0,0.0,0.0,0.0
1,2015-04-05,2318,N09E57,197,40,Dao,7,6,Beta,2.0,1.0,0.0,0.0
2,2015-04-05,2319,S11E06,248,20,Cro,3,6,Beta,0.0,0.0,0.0,0.0
3,2015-04-05,2320,S12E40,214,30,Dao,4,9,Beta,2.0,1.0,0.0,0.0
0,2015-04-06,2317,N11W85,325,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-04-06,2318,N10E41,199,50,Dao,8,9,Beta,0.0,0.0,0.0,0.0
2,2015-04-06,2319,S10W06,246,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
3,2015-04-06,2320,S12E28,212,140,Dai,5,14,Beta,1.0,1.0,0.0,0.0
0,2015-04-07,2317,N09W90,317,30,Cao,3,2,Beta,0.0,0.0,0.0,0.0
1,2015-04-07,2318,N09E28,199,40,Cai,8,10,Beta,0.0,1.0,0.0,0.0
2,2015-04-07,2319,S10W22,249,0,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
3,2015-04-07,2320,S12E16,211,150,Dai,8,24,Beta-Gamma,0.0,1.0,0.0,0.0
0,2015-04-08,2318,N07E17,196,100,Cao,8,4,Beta,1.0,0.0,0.0,0.0
1,2015-04-08,2320,S12E02,211,180,Dac,9,15,Beta-Delta,1.0,1.0,0.0,0.0
0,2015-04-09,2318,N08E02,198,30,Cao,8,4,Beta,0.0,0.0,0.0,0.0
1,2015-04-09,2320,S12W13,213,140,Eai,11,16,Beta-Delta,0.0,1.0,1.0,0.0
0,2015-04-10,2318,N08W08,195,10,Bxo,5,4,Beta,0.0,0.0,0.0,0.0
1,2015-04-10,2320,S12W25,212,140,Eac,11,13,Beta-Delta,8.0,5.0,0.0,0.0
0,2015-04-11,2318,N07W23,197,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
1,2015-04-11,2320,S13W39,213,130,Dai,8,11,Beta-Delta,1.0,4.0,0.0,0.0
0,2015-04-12,2318,N08W38,199,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-04-12,2320,S14W50,211,90,Dai,7,12,Beta-Gamma,0.0,0.0,0.0,0.0
2,2015-04-12,2321,N12E68,93,200,Eac,11,5,Beta-Gamma,1.0,4.0,0.0,0.0
3,2015-04-12,2322,N14E40,121,20,Cro,3,2,Beta,1.0,0.0,0.0,0.0
4,2015-04-12,2323,S16W32,193,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
0,2015-04-13,2320,S14W64,212,50,Dao,8,6,Beta,0.0,3.0,0.0,0.0
1,2015-04-13,2321,N13E54,94,610,Ekc,12,11,Beta-Gamma-Delta,0.0,6.0,1.0,0.0
2,2015-04-13,2322,N14E26,122,30,Dro,5,3,Beta,0.0,0.0,0.0,0.0
3,2015-04-13,2323,S16W48,196,30,Dro,4,4,Beta,0.0,1.0,0.0,0.0
0,2015-04-14,2320,S14W78,213,70,Dao,8,6,Beta,0.0,5.0,0.0,0.0
1,2015-04-14,2321,N13E40,95,620,Ekc,13,14,Beta-Gamma-Delta,0.0,1.0,0.0,0.0
2,2015-04-14,2322,N14E12,123,30,Dao,5,4,Beta,0.0,2.0,0.0,0.0
3,2015-04-14,2323,S16W62,197,20,Bxo,4,4,Beta,0.0,0.0,0.0,0.0
0,2015-04-15,2320,S14W92,214,70,Dao,8,3,Beta,0.0,0.0,0.0,0.0
1,2015-04-15,2321,N13E26,96,620,Ekc,13,14,Beta-Gamma,0.0,0.0,0.0,0.0
2,2015-04-15,2322,N14W02,124,20,Bxo,5,3,Beta,0.0,0.0,0.0,0.0
3,2015-04-15,2323,S16W76,198,60,Bxo,4,5,Beta,0.0,0.0,0.0,0.0
4,2015-04-15,2324,N19E59,62,390,Dki,4,11,Beta,0.0,0.0,0.0,0.0
5,2015-04-15,2325,N04E67,53,130,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2015-04-16,2321,N12E16,93,480,Ekc,14,20,Beta-Gamma,0.0,2.0,0.0,0.0
1,2015-04-16,2322,N14W13,121,10,Bxo,5,3,Beta,0.0,0.0,0.0,0.0
2,2015-04-16,2323,S17W85,195,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-04-16,2324,N18E46,62,430,Dko,4,7,Beta,0.0,0.0,0.0,0.0
4,2015-04-16,2325,N05E56,52,200,Cso,9,4,Beta,0.0,0.0,0.0,0.0
0,2015-04-17,2321,N12E02,93,380,Ekc,14,16,Beta-Gamma,0.0,4.0,0.0,0.0
1,2015-04-17,2322,N12W25,120,10,Bxo,5,2,Beta,0.0,0.0,0.0,0.0
2,2015-04-17,2324,N18E34,61,300,Dkc,5,6,Beta-Gamma,0.0,2.0,0.0,0.0
3,2015-04-17,2325,N05E44,51,200,Cso,5,4,Beta,0.0,1.0,0.0,0.0
4,2015-04-17,2326,N15E12,83,30,Cao,5,7,Beta,0.0,0.0,0.0,0.0
0,2015-04-18,2321,N11W08,90,320,Ekc,14,17,Beta-Gamma,0.0,0.0,0.0,0.0
1,2015-04-18,2324,N19E23,58,250,Cki,6,9,Beta,0.0,3.0,0.0,0.0
2,2015-04-18,2325,N04E32,49,140,Dai,6,8,Beta,0.0,3.0,0.0,0.0
3,2015-04-18,2326,N15W02,83,30,Cri,5,6,Beta,0.0,0.0,0.0,0.0
4,2015-04-18,2327,S10E70,12,140,Cso,3,3,Beta,0.0,0.0,0.0,0.0
0,2015-04-19,2321,N11W22,90,180,Eac,14,16,Beta-Gamma,0.0,2.0,0.0,0.0
1,2015-04-19,2322,N16W50,118,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
2,2015-04-19,2324,N19E08,60,360,Dko,5,6,Beta-Gamma,1.0,0.0,0.0,0.0
3,2015-04-19,2325,N05E18,50,160,Cai,11,9,Beta,0.0,1.0,0.0,0.0
4,2015-04-19,2326,N15W16,85,10,Bxo,5,5,Beta,0.0,0.0,0.0,0.0
5,2015-04-19,2327,S09E57,11,140,Cso,3,2,Beta,0.0,0.0,0.0,0.0
6,2015-04-19,2328,S02W69,137,10,Bxo,5,4,Beta,0.0,0.0,0.0,0.0
0,2015-04-20,2321,N11W36,92,130,Eai,14,33,Beta-Gamma,0.0,1.0,0.0,0.0
1,2015-04-20,2322,N13W62,118,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
2,2015-04-20,2324,N19W04,60,330,Cki,8,12,Beta,1.0,1.0,0.0,0.0
3,2015-04-20,2325,N05E06,50,220,Cai,10,12,Beta,0.0,0.0,0.0,0.0
4,2015-04-20,2327,S09E44,12,140,Cso,3,5,Beta,0.0,0.0,0.0,0.0
5,2015-04-20,2328,S01W84,140,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
6,2015-04-20,2329,S08W48,104,40,Cso,6,6,Beta,0.0,0.0,0.0,0.0
0,2015-04-21,2321,N10W49,90,80,Cso,14,9,Beta,0.0,1.0,0.0,0.0
1,2015-04-21,2322,N11W71,112,30,Cro,3,3,Beta,0.0,0.0,0.0,0.0
2,2015-04-21,2324,N19W16,58,230,Dki,7,9,Beta,0.0,0.0,0.0,0.0
3,2015-04-21,2325,N05W09,51,220,Cko,10,8,Beta,0.0,0.0,0.0,0.0
4,2015-04-21,2326,N15W41,82,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2015-04-21,2327,S09E30,12,110,Cso,4,4,Beta,0.0,0.0,0.0,0.0
6,2015-04-21,2329,S08W62,104,40,Cro,6,8,Beta,0.0,0.0,0.0,0.0
7,2015-04-21,2330,N15E32,9,30,Dso,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-04-22,2321,N07W58,87,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-04-22,2322,N11W87,116,60,Dac,9,10,Beta,0.0,2.0,5.0,0.0
2,2015-04-22,2324,N19W33,62,170,Cai,11,16,Beta,0.0,1.0,0.0,0.0
3,2015-04-22,2325,N06W24,53,210,Dao,4,8,Beta,0.0,1.0,1.0,0.0
4,2015-04-22,2327,S10E17,12,90,Hsx,3,3,Alpha,0.0,0.0,0.0,0.0
5,2015-04-22,2329,S08W79,108,50,Cro,8,9,Beta,0.0,0.0,0.0,0.0
6,2015-04-22,2330,N15E18,11,20,Cso,5,4,Beta,0.0,0.0,0.0,0.0
