,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
2,2015-06-11,2362,N06W13,101,50,Cso,8,7,Beta,0.0,0.0,0.0,0.0
3,2015-06-11,2364,S07E11,77,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
4,2015-06-11,2365,S13E07,81,60,Cao,3,4,Beta,0.0,2.0,0.0,0.0
5,2015-06-11,2366,N17E05,83,40,Dao,5,9,Beta,0.0,1.0,0.0,0.0
0,2015-06-12,2360,N14W55,130,90,Eai,12,13,Beta-Gamma,0.0,4.0,0.0,0.0
1,2015-06-12,2361,N17W30,105,10,Axx,1,1,Alpha,0.0,1.0,0.0,0.0
2,2015-06-12,2362,N06W26,101,30,Cso,8,6,Beta,0.0,0.0,0.0,0.0
3,2015-06-12,2365,S12W05,80,100,Cso,5,8,Beta,0.0,0.0,0.0,0.0
4,2015-06-12,2366,N17W08,83,60,Dao,8,8,Beta-Gamma,0.0,0.0,0.0,0.0
5,2015-06-12,2367,S19E70,5,30,Dro,5,5,Beta,0.0,14.0,1.0,0.0
0,2015-06-13,2360,N15W68,129,220,Eac,12,16,Beta-Gamma,0.0,5.0,0.0,0.0
1,2015-06-13,2362,N08W39,100,20,Cro,6,3,Beta,0.0,0.0,0.0,0.0
2,2015-06-13,2365,S13W18,79,140,Cao,7,10,Beta,0.0,0.0,0.0,0.0
3,2015-06-13,2366,N17W20,81,50,Dai,9,8,Beta-Gamma,0.0,0.0,0.0,0.0
4,2015-06-13,2367,S18E58,3,200,Dao,9,9,Beta,0.0,5.0,0.0,0.0
0,2015-06-14,2360,N15W82,130,150,Eai,13,6,Beta,0.0,14.0,1.0,0.0
1,2015-06-14,2362,N08W51,99,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-06-14,2365,S15W33,81,90,Cao,7,7,Beta,0.0,0.0,0.0,0.0
3,2015-06-14,2366,N17W33,81,60,Cai,9,10,Beta-Gamma,0.0,0.0,0.0,0.0
4,2015-06-14,2367,S20E44,4,300,Eki,11,12,Beta,0.0,0.0,0.0,0.0
5,2015-06-14,2369,N06E55,353,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-06-15,2360,N15W91,126,60,Cao,5,2,Beta,0.0,2.0,1.0,0.0
1,2015-06-15,2362,N07W63,98,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-06-15,2365,S15W47,82,100,Cao,6,9,Beta,0.0,1.0,0.0,0.0
3,2015-06-15,2366,N16W45,80,10,Bxo,7,6,Beta,0.0,0.0,0.0,0.0
4,2015-06-15,2367,S20E34,1,340,Ekc,11,15,Beta-Gamma,0.0,1.0,0.0,0.0
5,2015-06-15,2368,S06W65,100,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
6,2015-06-15,2370,N18E23,12,20,Cri,4,10,Beta,0.0,0.0,0.0,0.0
0,2015-06-16,2365,S13W61,83,90,Cso,5,4,Beta,0.0,0.0,0.0,0.0
1,2015-06-16,2366,N16W57,79,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
2,2015-06-16,2367,S20E20,2,400,Ekc,12,29,Beta,0.0,0.0,0.0,0.0
3,2015-06-16,2368,S06W79,101,0,Axx,0,1,Alpha,0.0,1.0,0.0,0.0
4,2015-06-16,2369,N06E33,349,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
5,2015-06-16,2370,N18E10,12,20,Cro,6,10,Beta,0.0,0.0,0.0,0.0
0,2015-06-17,2365,S12W74,81,60,Cao,2,2,Beta,0.0,0.0,0.0,0.0
1,2015-06-17,2367,S20E05,2,360,Ehc,11,22,Beta-Gamma,0.0,0.0,0.0,0.0
2,2015-06-17,2369,N06E16,351,60,Hsx,3,6,Alpha,0.0,0.0,0.0,0.0
3,2015-06-17,2370,N18W07,14,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
4,2015-06-17,2371,N11E66,301,190,Dso,6,3,Beta,0.0,6.0,0.0,0.0
0,2015-06-18,2365,S13W88,82,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-06-18,2367,S20W07,2,340,Ekc,11,21,Beta-Gamma,0.0,2.0,0.0,0.0
2,2015-06-18,2369,N07E03,352,10,Bxo,4,5,Beta,0.0,0.0,0.0,0.0
3,2015-06-18,2370,N17W20,15,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-06-18,2371,N12E53,302,520,Ekc,12,16,Beta-Gamma,0.0,2.0,0.0,0.0
0,2015-06-19,2367,S20W21,3,300,Eki,14,23,Beta-Gamma,0.0,3.0,0.0,0.0
1,2015-06-19,2369,N06W12,354,10,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
2,2015-06-19,2371,N12E39,303,810,Ekc,12,26,Beta-Gamma-Delta,0.0,5.0,1.0,0.0
0,2015-06-20,2367,S20W35,4,300,Eki,14,23,Beta-Gamma,0.0,0.0,0.0,0.0
1,2015-06-20,2371,N13E27,301,1020,Ekc,14,31,Beta-Gamma-Delta,0.0,8.0,0.0,0.0
0,2015-06-21,2367,S20W49,5,290,Eki,12,34,Beta-Gamma,0.0,1.0,0.0,0.0
1,2015-06-21,2371,N13E14,302,1120,Ekc,15,35,Beta-Gamma-Delta,0.0,2.0,1.0,0.0
0,2015-06-22,2367,S18W64,6,230,Dac,8,17,Beta-Gamma,0.0,4.0,2.0,0.0
1,2015-06-22,2371,N13W00,302,1180,Fkc,16,42,Beta-Gamma-Delta,0.0,1.0,1.0,0.0
0,2015-06-23,2367,S19W77,6,240,Eac,11,9,Beta-Gamma,0.0,1.0,0.0,0.0
1,2015-06-23,2371,N13W13,302,1070,Fkc,17,34,Beta-Gamma-Delta,0.0,3.0,1.0,0.0
2,2015-06-23,2372,N20W68,357,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
0,2015-06-24,2367,S20W92,7,120,Eac,12,7,Beta,0.0,0.0,0.0,0.0
1,2015-06-24,2371,N12W28,303,950,Fkc,17,34,Beta-Gamma-Delta,1.0,2.0,0.0,0.0
0,2015-06-25,2371,N11W40,302,740,Fkc,16,29,Beta-Gamma,0.0,4.0,0.0,0.0
0,2015-06-26,2371,N12W53,301,580,Fkc,16,23,Beta-Gamma,1.0,1.0,1.0,0.0
0,2015-06-27,2371,N13W64,300,550,Fkc,16,18,Beta-Gamma,8.0,3.0,0.0,0.0
0,2015-06-28,2371,N12W79,302,430,Ekc,15,15,Beta-Gamma,1.0,1.0,0.0,0.0
0,2015-06-29,2371,N13W92,302,130,Cao,5,3,Beta,2.0,1.0,0.0,0.0
1,2015-06-29,2373,N15E67,143,80,Dso,5,3,Beta,1.0,0.0,0.0,0.0
2,2015-06-29,2374,N08W01,211,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
0,2015-06-30,2373,N15E55,141,120,Fso,20,4,Beta,0.0,3.0,0.0,0.0
1,2015-06-30,2374,N09W16,212,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-06-30,2375,S12E69,127,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-07-01,2373,N15E41,142,100,Cao,10,5,Beta,2.0,0.0,0.0,0.0
1,2015-07-01,2375,S10E56,127,70,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-01,2376,N13E57,126,100,Eao,12,5,Beta-Gamma,0.0,2.0,0.0,0.0
0,2015-07-02,2373,N16E29,141,150,Dso,9,8,Beta,0.0,0.0,0.0,0.0
1,2015-07-02,2375,S09E44,126,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-02,2376,N13E46,124,150,Eai,14,10,Beta-Gamma,1.0,1.0,0.0,0.0
0,2015-07-03,2373,N16E15,141,130,Cso,8,6,Beta,0.0,2.0,0.0,0.0
1,2015-07-03,2375,S10E30,126,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-03,2376,N13E32,124,120,Eao,14,11,Beta,0.0,3.0,0.0,0.0
3,2015-07-03,2377,S11W36,192,10,Hrx,2,1,Alpha,0.0,0.0,0.0,0.0
4,2015-07-03,2378,S15E64,92,40,Cso,5,4,Beta,0.0,0.0,0.0,0.0
0,2015-07-04,2373,N16W00,143,110,Cso,8,7,Beta,0.0,2.0,0.0,0.0
1,2015-07-04,2375,S10E17,126,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-04,2376,N12E16,127,100,Eao,13,12,Beta,0.0,0.0,0.0,0.0
3,2015-07-04,2377,S10W52,195,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-07-04,2378,S17E56,87,80,Dso,4,5,Beta,2.0,5.0,1.0,0.0
5,2015-07-04,2379,S15E45,98,10,Bxo,4,5,Beta,0.0,0.0,0.0,0.0
0,2015-07-05,2373,N16W14,144,100,Cso,8,8,Beta,0.0,0.0,0.0,0.0
1,2015-07-05,2375,S10E04,126,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-05,2376,N12E02,128,90,Dao,9,7,Beta,1.0,0.0,0.0,0.0
3,2015-07-05,2377,S10W65,195,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-07-05,2378,S16E44,86,90,Cso,4,4,Beta,1.0,1.0,0.0,0.0
5,2015-07-05,2379,S14E33,97,20,Cro,5,5,Beta,0.0,0.0,0.0,0.0
6,2015-07-05,2380,N08W29,159,10,Hrx,2,1,Alpha,0.0,0.0,0.0,0.0
7,2015-07-05,2381,N16E57,73,30,Cro,4,4,Beta,0.0,0.0,0.0,0.0
0,2015-07-06,2373,N16W27,144,70,Cso,5,5,Beta,0.0,0.0,0.0,0.0
1,2015-07-06,2375,S11W09,126,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-06,2376,N12W10,127,60,Dao,10,8,Beta,0.0,0.0,0.0,0.0
3,2015-07-06,2377,S10W79,196,10,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
4,2015-07-06,2378,S17E32,85,70,Cso,5,6,Beta,2.0,0.0,0.0,0.0
5,2015-07-06,2379,S15E21,96,30,Dro,6,7,Beta,0.0,0.0,0.0,0.0
6,2015-07-06,2380,N09W42,159,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
7,2015-07-06,2381,N15E44,73,100,Dao,7,10,Beta,1.0,0.0,0.0,0.0
8,2015-07-06,2382,S05E02,115,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
0,2015-07-07,2373,N15W40,144,80,Cso,3,3,Beta,0.0,0.0,0.0,0.0
1,2015-07-07,2375,S11W22,126,60,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-07-07,2376,N12W24,128,50,Cao,10,9,Beta,0.0,0.0,0.0,0.0
3,2015-07-07,2378,S17E18,86,60,Hax,2,3,Alpha,0.0,0.0,0.0,0.0
4,2015-07-07,2379,S15E07,97,30,Dro,6,7,Beta,0.0,0.0,0.0,0.0
5,2015-07-07,2381,N14E31,72,350,Ekc,11,14,Beta-Gamma,0.0,9.0,2.0,0.0
6,2015-07-07,2382,S05W13,117,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-07-08,2373,N16W55,144,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-08,2375,S10W36,126,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-08,2376,N12W38,127,60,Cao,13,8,Beta,0.0,0.0,0.0,0.0
3,2015-07-08,2378,S17E03,86,50,Hsx,2,3,Alpha,0.0,0.0,0.0,0.0
4,2015-07-08,2379,S13W07,97,20,Cro,9,7,Beta,0.0,0.0,0.0,0.0
5,2015-07-08,2381,N14E17,73,450,Ekc,12,25,Beta-Gamma,0.0,6.0,0.0,0.0
6,2015-07-08,2383,S06E04,85,20,Dro,3,3,Beta,0.0,0.0,0.0,0.0
0,2015-07-09,2373,N16W67,144,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-09,2375,S09W49,126,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-09,2376,N12W55,130,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
3,2015-07-09,2378,S16W09,86,50,Hsx,3,4,Alpha,0.0,0.0,0.0,0.0
4,2015-07-09,2379,S11W24,100,10,Axx,2,4,Alpha,0.0,0.0,0.0,0.0
5,2015-07-09,2381,N14E03,74,550,Eko,14,28,Beta,0.0,0.0,0.0,0.0
6,2015-07-09,2383,S07W10,87,10,Bxo,5,9,Beta,0.0,0.0,0.0,0.0
7,2015-07-09,2384,S18E62,15,120,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
0,2015-07-10,2373,N16W81,145,40,Hsx,1,1,Alpha,1.0,0.0,0.0,0.0
1,2015-07-10,2375,S09W62,126,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-10,2376,N12W70,133,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
3,2015-07-10,2378,S10W23,87,20,Hsx,1,2,Alpha,0.0,0.0,0.0,0.0
4,2015-07-10,2379,S09W39,103,10,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
5,2015-07-10,2381,N14W11,74,500,Eko,15,19,Beta,0.0,1.0,0.0,0.0
6,2015-07-10,2383,S06W24,87,50,Dso,5,10,Beta,0.0,0.0,0.0,0.0
7,2015-07-10,2384,S17E47,17,140,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-07-11,2373,N16W93,144,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-11,2375,S09W75,126,40,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-11,2378,S15W33,84,10,Bxo,7,3,Beta,0.0,0.0,0.0,0.0
3,2015-07-11,2379,S11W52,103,10,Axx,2,4,Alpha,0.0,0.0,0.0,0.0
4,2015-07-11,2381,N15W24,75,400,Fko,16,15,Beta,0.0,0.0,0.0,0.0
5,2015-07-11,2383,S06W37,88,10,Bxo,6,3,Beta,0.0,0.0,0.0,0.0
6,2015-07-11,2384,S18E36,15,180,Cso,2,4,Beta,1.0,0.0,0.0,0.0
7,2015-07-11,2385,N07W53,104,30,Dri,3,13,Beta,1.0,1.0,0.0,0.0
0,2015-07-12,2375,S09W89,127,40,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-12,2378,S16W49,87,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-07-12,2381,N15W37,75,380,Fko,16,11,Beta,0.0,0.0,0.0,0.0
3,2015-07-12,2383,S06W52,90,10,Bxo,6,2,Beta,0.0,0.0,0.0,0.0
4,2015-07-12,2384,S18E23,15,180,Cao,3,5,Beta,0.0,0.0,0.0,0.0
5,2015-07-12,2385,N08W68,106,110,Dao,7,11,Beta,1.0,1.0,0.0,0.0
0,2015-07-13,2381,N15W51,75,360,Fko,16,5,Beta,0.0,0.0,0.0,0.0
1,2015-07-13,2384,S18E09,15,170,Cao,3,7,Beta,0.0,0.0,0.0,0.0
2,2015-07-13,2385,N08W82,106,100,Dao,8,6,Beta,2.0,0.0,0.0,0.0
3,2015-07-13,2386,N11E71,312,120,Hsx,4,1,Alpha,0.0,0.0,0.0,0.0
0,2015-07-14,2381,N15W65,76,360,Fko,16,5,Beta,0.0,0.0,0.0,0.0
1,2015-07-14,2384,S18W05,16,170,Cso,3,8,Beta,0.0,0.0,0.0,0.0
2,2015-07-14,2386,N11E57,314,60,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
0,2015-07-15,2381,N15W79,77,320,Fko,16,5,Beta,0.0,1.0,0.0,0.0
1,2015-07-15,2384,S18W18,16,150,Cso,3,3,Beta,0.0,0.0,0.0,0.0
2,2015-07-15,2386,N11E43,315,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-07-16,2381,N12W92,77,90,Eso,14,2,Beta,0.0,0.0,0.0,0.0
1,2015-07-16,2384,S18W29,14,120,Cso,4,5,Beta,0.0,0.0,0.0,0.0
2,2015-07-16,2386,N11E30,315,70,Hsx,4,2,Alpha,0.0,0.0,0.0,0.0
0,2015-07-17,2384,S18W43,14,90,Hsx,4,4,Alpha,0.0,0.0,0.0,0.0
1,2015-07-17,2386,N11E18,313,70,Hsx,4,2,Alpha,0.0,0.0,0.0,0.0
2,2015-07-17,2387,N17E61,270,30,Cai,6,5,Beta,1.0,0.0,0.0,0.0
3,2015-07-17,2388,N08W53,24,20,Cao,7,4,Beta,0.0,0.0,0.0,0.0
0,2015-07-18,2384,S17W57,15,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-18,2386,N11E04,314,70,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-07-18,2387,N17E47,271,40,Dac,7,7,Beta,1.0,0.0,0.0,0.0
0,2015-07-19,2384,S17W69,14,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-19,2386,N11W07,312,90,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-07-19,2387,N17E34,271,120,Dai,10,7,Beta,0.0,0.0,0.0,0.0
3,2015-07-19,2388,N14W81,26,10,Bxo,4,2,Beta,0.0,1.0,0.0,0.0
0,2015-07-20,2384,S17W80,12,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-20,2386,N11W20,312,60,Hax,4,4,Alpha,0.0,0.0,0.0,0.0
2,2015-07-20,2387,N17E18,274,100,Dai,9,11,Beta,0.0,0.0,0.0,0.0
0,2015-07-21,2386,N11W34,312,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-21,2387,N17E04,274,120,Dai,10,18,Beta,0.0,0.0,0.0,0.0
0,2015-07-22,2386,N10W48,313,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-22,2387,N16W10,275,110,Dai,10,16,Beta,1.0,0.0,0.0,0.0
0,2015-07-23,2386,N10W61,313,30,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
1,2015-07-23,2387,N17W24,276,60,Csi,9,14,Beta,0.0,0.0,0.0,0.0
0,2015-07-24,2386,N09W74,313,20,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-24,2387,N16W35,274,20,Cro,10,6,Beta,0.0,0.0,0.0,0.0
0,2015-07-25,2386,N09W87,313,20,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-25,2387,N17W48,274,10,Bxo,8,5,Beta,0.0,0.0,0.0,0.0
2,2015-07-25,2389,S11E62,164,30,Cai,5,6,Beta,5.0,3.0,0.0,0.0
3,2015-07-25,2390,S15E28,198,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2015-07-26,2389,S11E48,164,80,Dai,8,11,Beta-Gamma,0.0,0.0,0.0,0.0
1,2015-07-26,2390,S15E13,199,50,Dai,6,10,Beta,0.0,0.0,0.0,0.0
0,2015-07-27,2389,S11E35,164,60,Cai,7,8,Beta-Gamma,3.0,1.0,0.0,0.0
1,2015-07-27,2390,S15E01,198,130,Dac,7,10,Beta-Gamma,0.0,0.0,0.0,0.0
0,2015-07-28,2389,S12E23,163,30,Cro,6,7,Beta,0.0,0.0,0.0,0.0
1,2015-07-28,2390,S17W13,199,170,Dai,8,15,Beta-Gamma,2.0,0.0,0.0,0.0
2,2015-07-28,2391,N05E71,115,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-07-29,2389,S12E09,164,10,Bxo,7,8,Beta,0.0,0.0,0.0,0.0
1,2015-07-29,2390,S15W26,199,150,Dai,8,17,Beta-Gamma,1.0,0.0,0.0,0.0
2,2015-07-29,2391,N07E56,117,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-07-30,2389,S11W07,166,10,Bxo,6,6,Beta,0.0,0.0,0.0,0.0
1,2015-07-30,2390,S15W39,198,110,Dai,8,18,Beta,0.0,0.0,0.0,0.0
2,2015-07-30,2391,N06E44,115,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2015-07-30,2392,S05E50,109,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-07-31,2389,S12W20,166,10,Axx,7,1,Alpha,0.0,0.0,0.0,0.0
1,2015-07-31,2390,S15W53,199,70,Dso,10,10,Beta,0.0,0.0,0.0,0.0
2,2015-07-31,2391,N06E31,115,60,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
3,2015-07-31,2392,S05E37,109,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-07-31,2393,N16E45,101,10,Dao,5,8,Beta,1.0,0.0,0.0,0.0
5,2015-07-31,2394,N12E65,81,120,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-08-01,2390,S15W66,199,100,Dai,10,11,Beta-Gamma,1.0,0.0,0.0,0.0
1,2015-08-01,2391,N07E17,116,50,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-08-01,2392,S04E23,110,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
3,2015-08-01,2393,N17E34,99,90,Dao,7,6,Beta,0.0,0.0,0.0,0.0
4,2015-08-01,2394,N12E54,79,120,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
0,2015-08-02,2390,S14W79,199,80,Cao,8,5,Beta,1.0,1.0,0.0,0.0
1,2015-08-02,2391,N06E03,117,20,Hax,1,3,Alpha,0.0,0.0,0.0,0.0
2,2015-08-02,2392,S05E08,112,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
3,2015-08-02,2393,N17E22,98,50,Cao,6,7,Beta,1.0,0.0,0.0,0.0
4,2015-08-02,2394,N12E41,79,140,Hsx,3,4,Alpha,2.0,0.0,0.0,0.0
0,2015-08-03,2390,S15W91,198,50,Cso,3,2,Beta,5.0,0.0,0.0,0.0
1,2015-08-03,2391,N07W10,117,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-08-03,2393,N18E08,99,30,Cro,4,5,Beta,0.0,0.0,0.0,0.0
3,2015-08-03,2394,N12E28,79,140,Hax,2,3,Alpha,0.0,0.0,0.0,0.0
0,2015-08-04,2391,N06W23,116,1,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
1,2015-08-04,2393,N18W06,99,20,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-08-04,2394,N12E14,78,120,Cao,3,4,Beta,0.0,0.0,0.0,0.0
3,2015-08-04,2395,N11E63,30,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
4,2015-08-04,2396,S16E56,37,10,Hax,2,4,Alpha,0.0,0.0,0.0,0.0
0,2015-08-05,2391,N07W32,113,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-08-05,2393,N18W20,100,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-08-05,2394,N11E01,78,130,Dai,4,8,Beta-Gamma,0.0,0.0,0.0,0.0
3,2015-08-05,2395,N12E51,29,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-08-05,2396,S18E42,37,80,Dai,8,7,Beta,1.0,0.0,0.0,0.0
0,2015-08-06,2393,N18W33,100,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-08-06,2394,N11W12,79,120,Cao,7,12,Beta-Gamma,1.0,0.0,0.0,0.0
2,2015-08-06,2395,N12E37,30,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-08-06,2396,S17E28,39,260,Dkc,8,20,Beta-Gamma,5.0,0.0,0.0,0.0
4,2015-08-06,2397,S12W36,102,20,Cro,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-08-07,2393,N18W46,100,20,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-08-07,2394,N11W25,79,100,Cao,4,6,Beta,0.0,0.0,0.0,0.0
2,2015-08-07,2395,N12E25,29,20,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-08-07,2396,S17E15,39,550,Ekc,11,20,Beta-Gamma,0.0,3.0,0.0,0.0
4,2015-08-07,2397,S11W54,107,10,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-08-08,2393,N19W60,100,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-08-08,2394,N11W38,78,80,Cao,5,8,Beta,1.0,1.0,0.0,0.0
2,2015-08-08,2395,N12E12,28,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-08-08,2396,S17E02,38,710,Ekc,11,23,Beta-Gamma,2.0,10.0,0.0,0.0
4,2015-08-08,2397,S12W69,109,10,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
5,2015-08-08,2398,N15E60,340,30,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-08-09,2393,N19W72,99,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-08-09,2394,N12W52,79,80,Cso,4,4,Beta,1.0,0.0,0.0,0.0
2,2015-08-09,2395,N12W01,28,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-08-09,2396,S17W11,38,800,Ekc,11,23,Beta,0.0,4.0,0.0,0.0
4,2015-08-09,2397,S12W83,110,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2015-08-09,2398,N15E47,340,20,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
0,2015-08-10,2393,N19W84,98,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-08-10,2394,N12W64,78,50,Cso,3,2,Beta,0.0,0.0,0.0,0.0
2,2015-08-10,2396,S17W24,38,840,Ekc,12,43,Beta,0.0,1.0,0.0,0.0
3,2015-08-10,2398,N15E33,341,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-08-11,2394,N12W77,77,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-08-11,2396,S18W38,38,740,Ekc,14,35,Beta,2.0,0.0,0.0,0.0
